type,location,bedrooms,title,old_price,new_price,pct_change,listing_url
delisted,Old Ikoyi,,"1200sqm Waterfront Land Shoreline Estate, Old Ikoyi Ikoyi Lagos 1200sqm Waterfront Land / Land FOR Sale",5500000000,,,https://propertypro.ng/property/land-for-sale-shoreline-estate-old-ikoyi-ikoyi-lagos-0PHKE
delisted,Old Ikoyi,,"5000sqm Land Ikoyi Cresent, Old Ikoyi Ikoyi Lagos 5000sqm Land / Land FOR Sale",4000000,,,https://propertypro.ng/property/land-for-sale-ikoyi-cresent-old-ikoyi-ikoyi-lagos-4PKKP
delisted,Old Ikoyi,,"15000sqm Land Ikoyi Crescent ,off Alfred Rewane Road, Old Ikoyi Ikoyi Lagos 15000sqm Land / Land FOR Sale",4000000,,,https://propertypro.ng/property/land-for-sale-ikoyi-crescent-off-alfred-rewane-road-old-ikoyi-ikoyi-lagos-4PKKM
delisted,Lekki Phase 1,1,Furnished 1bedroom Apartment Lekki Phase 1 Lekki Lagos Furnished 1bedroom Apartment / Flat Apartment FOR Rent,8500000,,,https://propertypro.ng/agent/faith-theo-enterprise
delisted,Lekki Phase 1,2,Luxury 2 Bedroom Apartment Lekki Phase 1 Lekki Lagos Luxury 2 Bedroom Apartment / Flat Apartment FOR Rent,20000000,,,https://propertypro.ng/agent/barbsconsult-homes-and-properties
delisted,Victoria Island,1,Fully Serviced 1 Bedroom Victoria Island Lagos Fully Serviced 1 Bedroom / Flat Apartment FOR Rent,12000000,,,https://propertypro.ng/agent/john-boris-ogom1
delisted,Lekki Phase 1,4,4 Bedroom Terrace Duplex With Bq Lekki Phase 1 Lekki Lagos 4 Bedroom Terrace Duplex With Bq / House FOR SALE,350000000,,,https://propertypro.ng/agent/beth-iros
delisted,Lekki Phase 1,3,Prime 8 Units Of 3 Bedroom Flats + 1 Room Bq Each Lekki Phase 1 Lekki Lagos Prime 8 Units Of 3 Bedroom Flats + 1 Room Bq Each / Land FOR Sale,3700000000,,,https://propertypro.ng/property/3-bedroom-land-for-sale-lekki-phase-1-lekki-lagos-5QBTY
delisted,Victoria Island,5,5 Bedroom Detached Duplex With Swimming Pool For Sale Chevron Toll Gate Lekki Lagos 5 Bedroom Detached Duplex With Swimming Pool For Sale / House FOR SALE,450000000,,,https://propertypro.ng/agent/solomon-ifreke-edet
delisted,Victoria Island,3,"3 Bedroom Service Pentfloor Apartment Palace Road, Oniru Estate Oniru Victoria Island Lagos 3 Bedroom Service Pentfloor Apartment / Flat Apartment FOR Rent",20000000,,,https://propertypro.ng/agent/yosher-realtors
delisted,Maitama,2,Self Serviced 2 Bedroom Apartment Freedom Way Lekki Lagos Self Serviced 2 Bedroom Apartment / House FOR SHORTLET,840000,,,https://propertypro.ng/agent/angel-mercy
delisted,Victoria Island,2,2 Bedroom Penthouse Apartment Victoria Island Lagos 2 Bedroom Penthouse Apartment / Flat Apartment FOR Rent,20000000,,,https://propertypro.ng/agent/landlord-hero1
delisted,Victoria Island,,8000sqm Waterfront Land Victoria Island Extension Victoria Island Lagos 8000sqm Waterfront Land / Land FOR Sale,3600000,,,https://propertypro.ng/agent/yusuf-ademola-conigltd
delisted,Victoria Island,,"Prime Land Measuring 1,785, 1,890 & 1,997 Sqms Eko Atlantic City Victoria Island Lagos Prime Land Measuring 1,785, 1,890 & 1,997 Sqms / Land FOR Sale $ 2,000 PID : 0QCFV Water Trea",,,,https://propertypro.ng/property/land-for-sale-eko-atlantic-city-victoria-island-lagos-0QCFV
delisted,Ikeja GRA,3,Newly Built 3 Bedroom Flat With Bq Ikeja Gra Ikeja Lagos Newly Built 3 Bedroom Flat With Bq / Flat Apartment FOR Sale,450000000,,,https://propertypro.ng/agent/seeded-home-realtors-limited
delisted,Ikeja GRA,3,Newly Built 3 Bedroom Apartment Ikeja Gra Ikeja Lagos Newly Built 3 Bedroom Apartment / Flat Apartment FOR Sale,400000000,,,https://propertypro.ng/agent/titilayomi-comfort
delisted,Ikeja GRA,3,3 Bedroom Apartments With Elevator &cctv In Gra Lkeja Ikeja Gra Ikeja Gra Ikeja Lagos 3 Bedroom Apartments With Elevator &cctv In Gra Lkeja / Flat Apartment FOR Sale,400000000,,,https://propertypro.ng/property/3-bedroom-flat-apartment-for-sale-ikeja-gra-ikeja-gra-ikeja-lagos-3QCAT
delisted,Ikeja GRA,3,3 Bedroom Flat With Bq Ikeja Gra Ikeja Lagos 3 Bedroom Flat With Bq / Flat Apartment FOR Sale,420000000,,,https://propertypro.ng/agent/ayodele-odunuga-company1
delisted,Ikeja GRA,3,Luxury 3 Bedroom Flat With Swimming Pool N Gym Ikeja Gra Ikeja Lagos Luxury 3 Bedroom Flat With Swimming Pool N Gym / Flat Apartment FOR Rent,35000000,,,https://propertypro.ng/agent/peec-real-estate-consult
delisted,Ikeja GRA,,Land Ikeja Gra Ikeja Lagos Land / Land FOR Sale,8500000000,,,https://propertypro.ng/agent/ojo-adebiyi
delisted,Asokoro,1,1 Bedroom Flat Naf Valley Estate Asokoro Abuja 1 Bedroom Flat / Flat Apartment FOR Rent,4000000,,,https://propertypro.ng/agent/oputa-jay-apartments
delisted,Asokoro,3,3bedroom Apartments For Sale! Guzape Abuja 3bedroom Apartments For Sale! / Flat / Apartment FOR SALE,350000000,,,https://propertypro.ng/agent/shalom-ezekiel
delisted,Asokoro,1,Furnished 1 Bedroom Flat Asokoro District By Ecowas Asokoro Abuja Furnished 1 Bedroom Flat / Flat Apartment FOR Rent,8000000,,,https://propertypro.ng/property/1-bedroom-flat-apartment-for-rent-asokoro-district-by-ecowas-asokoro-abuja-9QBHW
delisted,Maitama,2,Self Serviced 2 Bedroom Apartment Freedom Way Lekki Lagos Self Serviced 2 Bedroom Apartment / House FOR SHORTLET,840000,,,https://propertypro.ng/property-for-shortlet/is-furnished
delisted,Maitama,2,Self Serviced 2 Bedroom Apartment Freedom Way Lekki Lagos Self Serviced 2 Bedroom Apartment / House FOR SHORTLET,840000,,,https://propertypro.ng/property-for-shortlet/is-serviced
delisted,Maitama,3,3 Bedroom Apartment Maitama Abuja 3 Bedroom Apartment / Flat Apartment FOR Sale,350000000,,,https://propertypro.ng/agent/olayinka-sobambi1
delisted,Maitama,4,"Premium 4 Bedroom Flat Nile Street, Maitama Abuja Maitama Abuja Premium 4 Bedroom Flat / Flat Apartment FOR Rent",60000000,,,https://propertypro.ng/property/4-bedroom-flat-apartment-for-rent-nile-street-maitama-abuja-maitama-abuja-8QBAR
delisted,Maitama,,Land Measuring 1600sqm Maitama Abuja Land Measuring 1600sqm / Land FOR Sale,3800000000,,,https://propertypro.ng/property/land-for-sale-maitama-abuja-1PRYX
delisted,Maitama,,33 Acres Of Land Free Trade Zone Ibeju Lekki Lagos 33 Acres Of Land / Land FOR SALE,30000000,,,https://propertypro.ng/agent/ngbeken-dennis
delisted,Banana Island,3,Premium 22,1200000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/banana-island/3675383-luxury-3-bedroom-furnished-apartment-with-pool
delisted,Banana Island,4,1–21 of 524 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 20 photos Video,1200000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/banana-island/3656228-super-spacious-and-luxury-3-bedroom-apartment-with-ensuite-bq
delisted,Banana Island,4,1–21 of 524 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 20 photos Video,1200000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/banana-island/3649653-4-bedroom-luxury-high-rise-residence
delisted,Banana Island,4,1–21 of 524 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 20 photos Video,1200000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/banana-island/3649987-3-bedroom-apartment
delisted,Banana Island,3,Premium Plus Top promoted listing 20 photos,40000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3388573-luxury-3-bedroom-fully-furnished-flat-with-excellent-facility
delisted,Banana Island,3,"/ apartment for rent 3 Bedroom Semi Furnished Apartment For rent Semi Furnished 3 Bedroom Apartment with Elevator + Swimming Pool + Gym Location: Banana Island, Ikoyi, Lagos Rent:",35000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3676523-3-bedroom-semi-furnished-apartment
delisted,Banana Island,3,Premium 25,35000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3675750-3-bedroom-apartment-with-elevator
delisted,Banana Island,3,Premium 11,55000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3675668-furnished-3-bedroom-apartment-with-bq
delisted,Banana Island,4,"Apartment, BQ, Pool, Jetty, Squash, Etc Direct clients preferable Premium 4 bedroom apartment with bq, gym, swimming pool, kids play area, squash etc in Parkview Estate Ikoyi Rent:",55000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3675259-premium-4-bedroom-apartment-bq-pool-jetty-squash-etc
delisted,Banana Island,2,"Premium 5 ₦25,000,000 /yr Flat / apartment for rent 2 Bedroom Self-Serviced Apartment with BQ Selfserviced 2bedroom apartment with a bq in banana island for rent. Solar/inverter/ge",25000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3675258-2-bedroom-self-serviced-apartment-with-bq
delisted,Banana Island,3,rs (BQ) Fully Fitted Kitchen Private Balconies Elevator Swimming Pool Fully Equipped Gym House 24/7 Power Supply Serene & Secure Residential Environment Rental Details Annual Rent:,40000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3674648-3-bedroom-apartment-bq
delisted,Banana Island,,"Premium 1 ₦4,800,000,000 Residential land for sale 900SQM of Land Jord 102 Close, Banana Island, Ikoyi, Lagos Added yesterday Crown Property Global Consultant",4800000000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/ikoyi/banana-island/3675061-900sqm-of-land
delisted,Banana Island,,"or sale 2,594SQM Waterfront Land Deals on deals banana island banana island waterfront.* Location: Banana Island, Ikoyi, Lagos Land Size: 2,594 sqm Title: Lagos State C of O Price:",4800000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/ikoyi/banana-island/3674206-2594sqm-waterfront-land
delisted,Banana Island,,1–20 of 189 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium 1,7000000000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/ikoyi/banana-island/3673322-waterfront-land
delisted,Banana Island,,1–20 of 189 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium 1,7000000000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/ikoyi/banana-island/3671718-waterfront-residential-land
delisted,Banana Island,,1–20 of 189 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium 1,7000000000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/ikoyi/banana-island/3625362-premium-500-sqm-land-in-a-close-in-an-estate
delisted,Banana Island,,1–20 of 189 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium 1,7000000000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/ikoyi/banana-island/3670995-prime-1200sqm-land
delisted,Banana Island,,1–20 of 189 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium 1,7000000000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/ikoyi/banana-island/3670891-waterfront-residential-land
delisted,Banana Island,,1–20 of 189 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium 1,7000000000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/ikoyi/banana-island/3670887-1000-sqm-residential-land
delisted,Banana Island,,1–20 of 189 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium 1,7000000000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/ikoyi/banana-island/2935360-water-front-land-measuring-2200-sqm
delisted,Banana Island,,1–20 of 189 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium 1,7000000000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/ikoyi/banana-island/3663467-verified-3403sqm-waterfront-plot
delisted,Old Ikoyi,4,1–21 of 570 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 7 photos,700000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/old-ikoyi/3676349-super-luxury-4-beds-maisonette-with-bq
delisted,Old Ikoyi,3,"Premium 18 $1,100,000 Flat / apartment for sale Luxury 3-Bedroom Apartment + Gym, Elevator, Concierge, Pool 3-Bedroom Apartment - Old Ikoyi - From $1.1M For Investment: Luxury 3-be",,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/old-ikoyi/3675803-luxury-3-bedroom-apartment-gym-elevator-concierge-pool
delisted,Old Ikoyi,4,1–21 of 570 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 7 photos,700000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/old-ikoyi/3672305-5-bedroom-apartment-bq
delisted,Old Ikoyi,3,Premium 10,1000000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/old-ikoyi/3674952-luxury-3-bedroom-flat
delisted,Old Ikoyi,4,1–21 of 570 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 7 photos,700000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/old-ikoyi/3674884-3-bedroom-apartment-with-bq
delisted,Old Ikoyi,4,1–21 of 570 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 7 photos,700000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/old-ikoyi/3674393-3-bedroom-luxury-apartment
delisted,Old Ikoyi,4,1–21 of 570 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 7 photos,700000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/old-ikoyi/3674307-5-bedroom-maisonette-penthouse
delisted,Old Ikoyi,4,1–21 of 570 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 7 photos,700000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/old-ikoyi/2709628-offplan-iconic-apartments
delisted,Old Ikoyi,4,"rtment for rent Available Oct- Premium & Furnished 4 Bedroom Apartment, Pool and Gym Direct clients preferable Premium furnished 4 apartment, swimming pool, gym, in old Ikoyi Rent:",40000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3676493-available-oct-premium-furnished-4-bedroom-apartment-pool-and-gym
delisted,Old Ikoyi,3,Premium 21,35000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3675708-3-bedroom-apartment-with-boys-quarters
delisted,Old Ikoyi,3,"Premium 9 ₦700,000,000 /yr Flat / apartment for rent Luxury Furnished 3 Bedroom Apartment with BQ For sale 2 Units of luxury furnished 3 bedroom flatbwith bq, fitted kitchen, ensui",700000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3675430-luxury-furnished-3-bedroom-apartment-with-bq
delisted,Old Ikoyi,4,"Premium $100,000 /yr Flat / apartment for rent Newly Built 4 Bedroom Pent House with Servant Quarters Newly built and tastefully 4 bedroom pent house with servant quarters in the h",,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3675411-newly-built-4-bedroom-pent-house-with-servant-quarters
delisted,Old Ikoyi,3,Premium 10 Video,30000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3675239-3-bedroom-furnished-apartment-with-bq-pool-gym
delisted,Old Ikoyi,4,1–20 of 76 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium 1,5000000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/ikoyi/old-ikoyi/3662517-residential-land
delisted,Old Ikoyi,4,1–20 of 76 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium 1,5000000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/ikoyi/old-ikoyi/3333153-1200sqm-land
delisted,Lekki Phase 1,2,Premium 16,200000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3676318-2-bedroom-apartment
delisted,Lekki Phase 1,2,Premium 10,450000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3676325-2-bedroom-maisonette-with-swimming-pool
delisted,Lekki Phase 1,3,Premium 15,450000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3676259-3-bedroom-apartment-with-bq
delisted,Lekki Phase 1,2,Premium 17,300000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3676256-2-bedroom-apartment
delisted,Lekki Phase 1,1,"Premium 4 ₦170,000,000 Mini flat (room and parlour) for sale 1 Bedroom Penthouse For sale 1 bedroom penthouse Price:170m Vid available on request Off Freedom Way Lekki Phase 1, Lek",170000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3674993-1-bedroom-penthouse
delisted,Lekki Phase 1,2,Premium 10,270000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3676121-2-bedroom-apartment
delisted,Lekki Phase 1,2,Premium 15,250000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3675168-2-bedrooms-apartment
delisted,Lekki Phase 1,3,ith quality furnishings Waterfront view Swimming pool Fully equipped gym Private jetty access High-speed elevators Located in a secure and serene estate Rental Details Annual Rent:,35000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3618330-3-bedroom-apartment
delisted,Lekki Phase 1,3,"Premium 5 ₦23,000,000 /yr Flat / apartment for rent 3 Bedroom with BQ 3 bedroom with BQ Rent: 23m Service: 2.3m Agency, Legal and Caution: 10% each Off Durosinmi Etti Street, Lekki",23000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3676409-3-bedroom-with-bq
delisted,Lekki Phase 1,1,"Premium 7 ₦10,000,000 /yr Flat / apartment for rent 1 Bedroom Furnished Apartment Lovely furnished 1 bedroom apartment in Lekki phase 1. Rent: 10m Service charge 1.5m Agency legal ",10000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3676361-1-bedroom-furnished-apartment
delisted,Lekki Phase 1,2,Premium 11,30000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3676333-furnished-2-bedroom-apartment-with-swimming-pool
delisted,Lekki Phase 1,3,Premium 10,15000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3676291-3-bedroom-apartment-with-bq
delisted,Lekki Phase 1,3,"1–21 of 3,468 properties for rent Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 22 photos",20000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/lagos/lekki/lekki-phase-1/3659840-big-self-contain
delisted,Lekki Phase 1,2,Premium 24,18000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3676134-2-bedroom-massionate
delisted,Lekki Phase 1,2,Premium 13,15000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3674950-2-bedrooms-apartment-and-bq
delisted,Lekki Phase 1,2,Premium 18,8000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3676064-spacious-2-bedroom-flat-only-2-units-in-compound-upstairs
delisted,Lekki Phase 1,2,Premium 25,10000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3676050-spacious-2-bedroom-flat-with-6-car-parking-residential-or-commercial
delisted,Lekki Phase 1,,1–21 of 299 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 24 photos,1650000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3476015-waterfront-land
delisted,Lekki Phase 1,,"Premium 1 ₦2,200,000,000 Residential land for sale Prime 1335 SQM Plot nice Serena area by Noah's court tesmont close , very secured residential location, plot suitable for luxury ",2200000000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3674271-prime-1335-sqm-plot
delisted,Lekki Phase 1,,1–21 of 299 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 24 photos,1650000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3672189-exclusive-265-acres-of-residential-land
delisted,Lekki Phase 1,,1–21 of 299 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 24 photos,1650000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3667959-866-sqm-of-residential-land-with-structure
delisted,Lekki Phase 1,,1–21 of 299 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 24 photos,1650000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/2996387-empty-land-size-2000-square-meter
delisted,Lekki Phase 1,,1–21 of 299 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 24 photos,1650000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3612103-830-sqm-land-with-demolishable-structure
delisted,Lekki Phase 1,,1–21 of 299 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 24 photos,1650000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/2815360-original-allotted-1370-sqm-plot
delisted,Lekki Phase 1,,1–21 of 299 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 24 photos,1650000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3514433-1300-sqm-land
delisted,Lekki Phase 1,,1–21 of 299 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 24 photos,1650000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3514434-851-sqm-land-with-structure
delisted,Lekki Phase 1,,1–21 of 299 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 24 photos,1650000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/3670882-1000-sqm-residential-land
delisted,Lekki Phase 1,,1–21 of 299 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 24 photos,1650000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/lekki/lekki-phase-1/2953424-residential-corner-piece-land-measuring-1-000sqm
delisted,Eko Atlantic,5,"Premium 12 $2,800,000 Flat / apartment for sale Exquisite 5 Bedroom Penthouse Suite Eden Heights, a 15-floor residential development on Elsie Femi Pearse Street in Victoria Island,",,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/3674521-exquisite-5-bedroom-penthouse-suite
delisted,Eko Atlantic,4,Premium 11 Video,900000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/3676279-luxurious-high-rise-4-bedroom-apartment-and-service-quaters
delisted,Eko Atlantic,3,"Premium 9 ₦700,000,000 Flat / apartment for sale 3 Bedroom Apartment Experience contemporary city living in this stunning 3-bedroom apartment situated in the prestigious and highly",700000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/3676229-3-bedroom-apartment
delisted,Eko Atlantic,2,Premium 18,350000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/oniru/3676018-cozy-2-bedroom-apartment
delisted,Eko Atlantic,3,Premium 13,620000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/3675248-3-bedroom-flat-with-bq
delisted,Eko Atlantic,5,"1–21 of 1,570 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 13 photos",520000000,,,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/victoria-island/3648647-4-bedroom-apartment-with-bq
delisted,Eko Atlantic,3,"Premium 6 ₦15,000,000 /yr Flat / apartment for rent Massive 3 Bedroom Apartment Semi Direct brief. Massive 3 bedroom Apartment Location: Oniru Rent - 15m Sc - 3m Agency - 10% Legal",15000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/oniru/3676375-massive-3-bedroom-apartment
delisted,Eko Atlantic,1,Premium 19,9000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/victoria-island/oniru/3676308-luxury-1-bedroom-mini-flat-with-visitors-toilet
delisted,Eko Atlantic,2,Premium 17,10000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3676176-2-bedroom-duplex
delisted,Eko Atlantic,3,"1–21 of 2,211 properties for rent Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 13 photos Video",60000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/lagos/victoria-island/3618188-fully-serviced-studio-apartment
delisted,Eko Atlantic,2,Premium 11,25000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/oniru/3675959-a-fully-serviced-2-bedroom-apartment-with-a-room-bq
delisted,Eko Atlantic,3,Premium 13,20000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/oniru/3675954-3-bedroom-flat-with-bq
delisted,Eko Atlantic,3,"1–21 of 2,211 properties for rent Sort: Default Default Most recent Highest price Lowest price Verification status Premium Plus Top promoted listing 13 photos Video",60000000,,,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/victoria-island/oniru/3585912-mini-flat
delisted,Eko Atlantic,4,1–20 of 82 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium,3100000000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3675598-residential-land-corner-piece
delisted,Eko Atlantic,4,1–20 of 82 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium,3100000000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3659912-waterfront-residential-land
delisted,Eko Atlantic,,"Premium 1 $1,600 per sq.m Residential land for sale 2,300 SQM Land Location: Eko Atlantic City, Victoria Island, Lagos Property Type: Development Land Land Size: 2,300 SQM Price: U",,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3675051-2300-sqm-land
delisted,Eko Atlantic,4,1–20 of 82 properties for sale Sort: Default Default Most recent Highest price Lowest price Verification status Premium,3100000000,,,https://nigeriapropertycentre.com/for-sale/land/residential-land/lagos/victoria-island/3673667-residential-land
